"","new.ID","Latitude","Longitude","groups","nitrogen","sand","cec","soc","phh2o","silt"
"3748.3","NEF_GloFung-its2_533_2021",-4,-69.9,40,339,443,199,420,42,272
"3749.1","NEF_GloFung-its2_534_2021",-4.01,-69.9,40,339,437,189,396,42,306
"3749.2","NEF_GloFung-its2_534_2021",-4.01,-69.9,40,339,437,189,396,42,306
"3749.3","NEF_GloFung-its2_534_2021",-4.01,-69.9,40,339,437,189,396,42,306
"3749.4","NEF_GloFung-its2_534_2021",-4.01,-69.9,40,339,437,189,396,42,306
"3793","NEF_GloFung-its2_566_2021",-0.93,-71.61,33,448,422,246,502,43,319
"3764.2","NEF_GloFung-its2_546_2021",-0.64,-72.07,33,418,477,234,531,41,257
"3764.3","NEF_GloFung-its2_546_2021",-0.64,-72.07,33,418,477,234,531,41,257
"3799","NEF_GloFung-its2_570_2021",-0.64,-72.08,33,354,469,228,507,41,274
"3801","NEF_GloFung-its2_572_2021",-0.63,-72.39,33,338,460,240,635,44,308
"3803","NEF_GloFung-its2_574_2021",-0.63,-72.4,33,393,433,228,669,45,309
"3805","NEF_GloFung-its2_576_2021",-0.64,-72.4,33,364,501,241,632,43,278
"3745.1","NEF_GloFung-its2_530_2021",-3.99,-69.9,40,355,368,191,397,42,301
"3748.4","NEF_GloFung-its2_533_2021",-4,-69.9,40,339,443,199,420,42,272
"3748.5","NEF_GloFung-its2_533_2021",-4,-69.9,40,339,443,199,420,42,272
"3766.1","NEF_GloFung-its2_548_2021",-0.56,-72.11,33,377,460,238,566,41,284
"3765.1","NEF_GloFung-its2_547_2021",-0.63,-72.09,33,416,436,245,731,41,287
"3762.2","NEF_GloFung-its2_545_2021",-0.62,-72.4,33,393,534,228,675,43,265
"3762.3","NEF_GloFung-its2_545_2021",-0.62,-72.4,33,393,534,228,675,43,265
"4129","NEF_GloFung-its2_494_2020",-2.5708,-60.01995,110,230,453,145,319,41,225
"4130","NEF_GloFung-its2_615_2020",-4.32071666,-70.00263333,40,328,110,162,461,45,620
"4131","NEF_GloFung-its2_616_2020",-3.07933333,-60.77676667,110,248,266,134,307,42,410
"4132","NEF_GloFung-its2_617_2020",-1.73676666,-51.46168333,113,206,436,138,269,45,228
"4133","NEF_GloFung-its2_618_2020",-4.32608333,-70.00603333,40,319,145,156,442,45,585
"4134","NEF_GloFung-its2_619_2020",-4.42538333,-70.07126667,40,325,226,163,453,43,515
"4135","NEF_GloFung-its2_620_2020",-1.95511666,-61.44468333,112,249,316,160,460,42,302
"4136","NEF_GloFung-its2_621_2020",-4.42648333,-70.07526667,40,327,190,157,444,42,498
"4137","NEF_GloFung-its2_622_2020",-1.7403,-51.44491667,113,0,0,0,0,0,0
"4138","NEF_GloFung-its2_623_2020",-1.71751666,-51.45273333,113,290,407,160,300,45,229
"4139","NEF_GloFung-its2_624_2020",-1.78038333,-51.42853333,113,0,0,0,0,0,0
"4135.1","NEF_GloFung-its2_620_2020",-1.95511666,-61.44468333,112,249,316,160,460,42,302
"4141","NEF_GloFung-its2_625_2020",-1.74335,-51.3872,113,308,350,177,410,47,312
"4142","NEF_GloFung-its2_626_2020",-4.33586666,-70.01043333,40,315,138,166,591,43,611
"4143","NEF_GloFung-its2_627_2020",-2.55518333,-60.31978333,110,265,318,194,357,42,336
"4144","NEF_GloFung-its2_628_2020",-1.93945,-61.44631667,112,240,255,179,539,43,388
"4145","NEF_GloFung-its2_629_2020",-1.46143333,-61.46143333,112,236,244,141,368,40,389
"4143.1","NEF_GloFung-its2_627_2020",-2.55518333,-60.31978333,110,265,318,194,357,42,336
"4147","NEF_GloFung-its2_630_2020",-1.73941666,-51.45631667,113,229,441,141,276,44,240
"4148","NEF_GloFung-its2_631_2020",-3.08725,-60.84361667,110,263,371,128,267,41,270
"4149","NEF_GloFung-its2_632_2020",-1.926,-61.4529,112,0,0,0,0,0,0
"4141.1","NEF_GloFung-its2_625_2020",-1.74335,-51.3872,113,308,350,177,410,47,312
"4141.2","NEF_GloFung-its2_625_2020",-1.74335,-51.3872,113,308,350,177,410,47,312
"4137.1","NEF_GloFung-its2_622_2020",-1.7403,-51.44491667,113,0,0,0,0,0,0
"4153","NEF_GloFung-its2_633_2020",-4.34593333,-70.02085,40,318,126,169,731,43,617
"4154","NEF_GloFung-its2_634_2020",-1.7245,-51.45428333,113,211,411,143,284,44,207
"4155","NEF_GloFung-its2_635_2020",-1.96526666,-61.48538333,112,229,324,139,521,42,348
"4156","NEF_GloFung-its2_636_2020",-2.55621666,-60.32216667,110,251,248,198,378,43,442
"4155.1","NEF_GloFung-its2_635_2020",-1.96526666,-61.48538333,112,229,324,139,521,42,348
"4138.1","NEF_GloFung-its2_623_2020",-1.71751666,-51.45273333,113,290,407,160,300,45,229
"4136.1","NEF_GloFung-its2_621_2020",-4.42648333,-70.07526667,40,327,190,157,444,42,498
"4160","NEF_GloFung-its2_637_2020",-2.56315,-60.32613333,110,238,320,190,373,42,388
"4161","NEF_GloFung-its2_638_2020",-1.91293333,-61.46016667,112,0,0,0,0,0,0
"4132.1","NEF_GloFung-its2_617_2020",-1.73676666,-51.46168333,113,206,436,138,269,45,228
"4163","NEF_GloFung-its2_639_2020",-2.56035,-60.32283333,110,255,296,208,405,43,385
"4156.1","NEF_GloFung-its2_636_2020",-2.55621666,-60.32216667,110,251,248,198,378,43,442
"4149.1","NEF_GloFung-its2_632_2020",-1.926,-61.4529,112,0,0,0,0,0,0
"4141.3","NEF_GloFung-its2_625_2020",-1.74335,-51.3872,113,308,350,177,410,47,312
"4167","NEF_GloFung-its2_502_2020",-3.03988333,-60.76948333,110,248,330,137,318,42,349
"4142.1","NEF_GloFung-its2_626_2020",-4.33586666,-70.01043333,40,315,138,166,591,43,611
"4169","NEF_GloFung-its2_640_2020",-2.55666666,-60.32081667,110,251,248,198,378,43,442
"4141.4","NEF_GloFung-its2_625_2020",-1.74335,-51.3872,113,308,350,177,410,47,312
"4167.1","NEF_GloFung-its2_502_2020",-3.03988333,-60.76948333,110,248,330,137,318,42,349
"4129.1","NEF_GloFung-its2_494_2020",-2.5708,-60.01995,110,230,453,145,319,41,225
"4173","NEF_GloFung-its2_641_2020",-2.58758333,-60.03291667,110,255,440,170,297,41,218
"4174","NEF_GloFung-its2_642_2020",-2.566,-60.32075,110,225,307,201,338,43,394
"4141.5","NEF_GloFung-its2_625_2020",-1.74335,-51.3872,113,308,350,177,410,47,312
"4176","NEF_GloFung-its2_643_2020",-4.35276666,-70.02735,40,305,119,180,544,44,668
"4147.1","NEF_GloFung-its2_630_2020",-1.73941666,-51.45631667,113,229,441,141,276,44,240
"4178","NEF_GloFung-its2_644_2020",-1.73831666,-51.4586,113,230,443,139,263,45,245
"4153.1","NEF_GloFung-its2_633_2020",-4.34593333,-70.02085,40,318,126,169,731,43,617
"4144.1","NEF_GloFung-its2_628_2020",-1.93945,-61.44631667,112,240,255,179,539,43,388
"4181","NEF_GloFung-its2_645_2020",-4.32335,-70.00291667,40,307,132,153,448,45,601
"4182","NEF_GloFung-its2_646_2020",-4.42538333,-70.05903333,40,355,312,160,430,44,424
"4182.1","NEF_GloFung-its2_646_2020",-4.42538333,-70.05903333,40,355,312,160,430,44,424
"4145.1","NEF_GloFung-its2_629_2020",-1.46143333,-61.46143333,112,236,244,141,368,40,389
"4185","NEF_GloFung-its2_647_2020",-1.7747,-51.41778333,113,0,0,0,0,0,0
"4176.1","NEF_GloFung-its2_643_2020",-4.35276666,-70.02735,40,305,119,180,544,44,668
"4148.1","NEF_GloFung-its2_631_2020",-3.08725,-60.84361667,110,263,371,128,267,41,270
"4161.1","NEF_GloFung-its2_638_2020",-1.91293333,-61.46016667,112,0,0,0,0,0,0
"4163.1","NEF_GloFung-its2_639_2020",-2.56035,-60.32283333,110,255,296,208,405,43,385
"4169.1","NEF_GloFung-its2_640_2020",-2.55666666,-60.32081667,110,251,248,198,378,43,442
"4130.1","NEF_GloFung-its2_615_2020",-4.32071666,-70.00263333,40,328,110,162,461,45,620
"4178.1","NEF_GloFung-its2_644_2020",-1.73831666,-51.4586,113,230,443,139,263,45,245
"4160.1","NEF_GloFung-its2_637_2020",-2.56315,-60.32613333,110,238,320,190,373,42,388
"4139.1","NEF_GloFung-its2_624_2020",-1.78038333,-51.42853333,113,0,0,0,0,0,0
"4154.1","NEF_GloFung-its2_634_2020",-1.7245,-51.45428333,113,211,411,143,284,44,207
"4131.1","NEF_GloFung-its2_616_2020",-3.07933333,-60.77676667,110,248,266,134,307,42,410
"4133.1","NEF_GloFung-its2_618_2020",-4.32608333,-70.00603333,40,319,145,156,442,45,585
"4134.1","NEF_GloFung-its2_619_2020",-4.42538333,-70.07126667,40,325,226,163,453,43,515
"4173.1","NEF_GloFung-its2_641_2020",-2.58758333,-60.03291667,110,255,440,170,297,41,218
"4200","NEF_GloFung-its2_648_2020",-1.77133333,-51.41043333,113,0,0,0,0,0,0
"4200.1","NEF_GloFung-its2_648_2020",-1.77133333,-51.41043333,113,0,0,0,0,0,0
"4185.1","NEF_GloFung-its2_647_2020",-1.7747,-51.41778333,113,0,0,0,0,0,0
"4181.1","NEF_GloFung-its2_645_2020",-4.32335,-70.00291667,40,307,132,153,448,45,601
"4204","NEF_GloFung-its2_649_2020",-2.58156666,-60.03063333,110,219,427,161,312,41,198
"4205","NEF_GloFung-its2_650_2021",-2.959,-78.855,126,620,361,270,1119,52,391
"4206","NEF_GloFung-its2_651_2021",-2.936,-78.8339,126,556,411,281,906,55,348
"4207","NEF_GloFung-its2_652_2021",-2.936,-78.842,126,671,401,283,1090,53,355
"4217","NEF_GloFung-its2_654_2019",11.55251389,-72.90038889,109,0,0,0,0,0,0
"4217.1","NEF_GloFung-its2_654_2019",11.55251389,-72.90038889,109,0,0,0,0,0,0
"4217.2","NEF_GloFung-its2_654_2019",11.55251389,-72.90038889,109,0,0,0,0,0,0
"4220","NEF_GloFung-its2_655_2019",11.55316667,-72.90097222,109,0,0,0,0,0,0
"4217.3","NEF_GloFung-its2_654_2019",11.55251389,-72.90038889,109,0,0,0,0,0,0
"4231","NEF_GloFung-its2_659_2019",10.27,-84.16,20,671,343,173,554,54,344
"4231.1","NEF_GloFung-its2_659_2019",10.27,-84.16,20,671,343,173,554,54,344
"4231.2","NEF_GloFung-its2_659_2019",10.27,-84.16,20,671,343,173,554,54,344
"4231.3","NEF_GloFung-its2_659_2019",10.27,-84.16,20,671,343,173,554,54,344
"4231.4","NEF_GloFung-its2_659_2019",10.27,-84.16,20,671,343,173,554,54,344
"4231.5","NEF_GloFung-its2_659_2019",10.27,-84.16,20,671,343,173,554,54,344
"4231.6","NEF_GloFung-its2_659_2019",10.27,-84.16,20,671,343,173,554,54,344
"4231.7","NEF_GloFung-its2_659_2019",10.27,-84.16,20,671,343,173,554,54,344
"4231.8","NEF_GloFung-its2_659_2019",10.27,-84.16,20,671,343,173,554,54,344
"4231.9","NEF_GloFung-its2_659_2019",10.27,-84.16,20,671,343,173,554,54,344
"4231.10","NEF_GloFung-its2_659_2019",10.27,-84.16,20,671,343,173,554,54,344
"4231.11","NEF_GloFung-its2_659_2019",10.27,-84.16,20,671,343,173,554,54,344
"4231.12","NEF_GloFung-its2_659_2019",10.27,-84.16,20,671,343,173,554,54,344
"4231.13","NEF_GloFung-its2_659_2019",10.27,-84.16,20,671,343,173,554,54,344
"4231.14","NEF_GloFung-its2_659_2019",10.27,-84.16,20,671,343,173,554,54,344
"4231.15","NEF_GloFung-its2_659_2019",10.27,-84.16,20,671,343,173,554,54,344
"4231.16","NEF_GloFung-its2_659_2019",10.27,-84.16,20,671,343,173,554,54,344
"4231.17","NEF_GloFung-its2_659_2019",10.27,-84.16,20,671,343,173,554,54,344
"4249","NEF_GloFung-its2_660_2019",-2.8719,-79.1188,126,597,374,386,1292,52,386
"4250","NEF_GloFung-its2_661_2019",-2.8433,-79.1436,126,620,377,377,1271,52,404
"4250.1","NEF_GloFung-its2_661_2019",-2.8433,-79.1436,126,620,377,377,1271,52,404
"4250.2","NEF_GloFung-its2_661_2019",-2.8433,-79.1436,126,620,377,377,1271,52,404
"4253","NEF_GloFung-its2_662_2019",-2.8405,-79.1747,126,826,411,462,1721,51,380
"4249.1","NEF_GloFung-its2_660_2019",-2.8719,-79.1188,126,597,374,386,1292,52,386
"4249.2","NEF_GloFung-its2_660_2019",-2.8719,-79.1188,126,597,374,386,1292,52,386
"4249.3","NEF_GloFung-its2_660_2019",-2.8719,-79.1188,126,597,374,386,1292,52,386
"4250.3","NEF_GloFung-its2_661_2019",-2.8433,-79.1436,126,620,377,377,1271,52,404
"4249.4","NEF_GloFung-its2_660_2019",-2.8719,-79.1188,126,597,374,386,1292,52,386
"4249.5","NEF_GloFung-its2_660_2019",-2.8719,-79.1188,126,597,374,386,1292,52,386
"4253.1","NEF_GloFung-its2_662_2019",-2.8405,-79.1747,126,826,411,462,1721,51,380
"4253.2","NEF_GloFung-its2_662_2019",-2.8405,-79.1747,126,826,411,462,1721,51,380
"4250.4","NEF_GloFung-its2_661_2019",-2.8433,-79.1436,126,620,377,377,1271,52,404
"4253.3","NEF_GloFung-its2_662_2019",-2.8405,-79.1747,126,826,411,462,1721,51,380
"4250.5","NEF_GloFung-its2_661_2019",-2.8433,-79.1436,126,620,377,377,1271,52,404
"4249.6","NEF_GloFung-its2_660_2019",-2.8719,-79.1188,126,597,374,386,1292,52,386
"4266","NEF_GloFung-its2_663_2019",-2.8702,-79.1238,126,584,415,391,1193,52,376
"4266.1","NEF_GloFung-its2_663_2019",-2.8702,-79.1238,126,584,415,391,1193,52,376
"4249.7","NEF_GloFung-its2_660_2019",-2.8719,-79.1188,126,597,374,386,1292,52,386
"4250.6","NEF_GloFung-its2_661_2019",-2.8433,-79.1436,126,620,377,377,1271,52,404
"4249.8","NEF_GloFung-its2_660_2019",-2.8719,-79.1188,126,597,374,386,1292,52,386
"4253.4","NEF_GloFung-its2_662_2019",-2.8405,-79.1747,126,826,411,462,1721,51,380
"4250.7","NEF_GloFung-its2_661_2019",-2.8433,-79.1436,126,620,377,377,1271,52,404
"4266.2","NEF_GloFung-its2_663_2019",-2.8702,-79.1238,126,584,415,391,1193,52,376
"4253.5","NEF_GloFung-its2_662_2019",-2.8405,-79.1747,126,826,411,462,1721,51,380
"4253.6","NEF_GloFung-its2_662_2019",-2.8405,-79.1747,126,826,411,462,1721,51,380
"4253.7","NEF_GloFung-its2_662_2019",-2.8405,-79.1747,126,826,411,462,1721,51,380
"4253.8","NEF_GloFung-its2_662_2019",-2.8405,-79.1747,126,826,411,462,1721,51,380
"4266.3","NEF_GloFung-its2_663_2019",-2.8702,-79.1238,126,584,415,391,1193,52,376
"4253.9","NEF_GloFung-its2_662_2019",-2.8405,-79.1747,126,826,411,462,1721,51,380
"4249.9","NEF_GloFung-its2_660_2019",-2.8719,-79.1188,126,597,374,386,1292,52,386
"4266.4","NEF_GloFung-its2_663_2019",-2.8702,-79.1238,126,584,415,391,1193,52,376
"4266.5","NEF_GloFung-its2_663_2019",-2.8702,-79.1238,126,584,415,391,1193,52,376
"4266.6","NEF_GloFung-its2_663_2019",-2.8702,-79.1238,126,584,415,391,1193,52,376
"4266.7","NEF_GloFung-its2_663_2019",-2.8702,-79.1238,126,584,415,391,1193,52,376
"4266.8","NEF_GloFung-its2_663_2019",-2.8702,-79.1238,126,584,415,391,1193,52,376
"4266.9","NEF_GloFung-its2_663_2019",-2.8702,-79.1238,126,584,415,391,1193,52,376
"4250.8","NEF_GloFung-its2_661_2019",-2.8433,-79.1436,126,620,377,377,1271,52,404
"4266.10","NEF_GloFung-its2_663_2019",-2.8702,-79.1238,126,584,415,391,1193,52,376
"4250.9","NEF_GloFung-its2_661_2019",-2.8433,-79.1436,126,620,377,377,1271,52,404
"4253.10","NEF_GloFung-its2_662_2019",-2.8405,-79.1747,126,826,411,462,1721,51,380
"4253.11","NEF_GloFung-its2_662_2019",-2.8405,-79.1747,126,826,411,462,1721,51,380
"4253.12","NEF_GloFung-its2_662_2019",-2.8405,-79.1747,126,826,411,462,1721,51,380
"4250.10","NEF_GloFung-its2_661_2019",-2.8433,-79.1436,126,620,377,377,1271,52,404
"4249.10","NEF_GloFung-its2_660_2019",-2.8719,-79.1188,126,597,374,386,1292,52,386
"4253.13","NEF_GloFung-its2_662_2019",-2.8405,-79.1747,126,826,411,462,1721,51,380
"4253.14","NEF_GloFung-its2_662_2019",-2.8405,-79.1747,126,826,411,462,1721,51,380
"4266.11","NEF_GloFung-its2_663_2019",-2.8702,-79.1238,126,584,415,391,1193,52,376
"4253.15","NEF_GloFung-its2_662_2019",-2.8405,-79.1747,126,826,411,462,1721,51,380
"4266.12","NEF_GloFung-its2_663_2019",-2.8702,-79.1238,126,584,415,391,1193,52,376
"4266.13","NEF_GloFung-its2_663_2019",-2.8702,-79.1238,126,584,415,391,1193,52,376
"4266.14","NEF_GloFung-its2_663_2019",-2.8702,-79.1238,126,584,415,391,1193,52,376
"4249.11","NEF_GloFung-its2_660_2019",-2.8719,-79.1188,126,597,374,386,1292,52,386
"4250.11","NEF_GloFung-its2_661_2019",-2.8433,-79.1436,126,620,377,377,1271,52,404
"4266.15","NEF_GloFung-its2_663_2019",-2.8702,-79.1238,126,584,415,391,1193,52,376
"4249.12","NEF_GloFung-its2_660_2019",-2.8719,-79.1188,126,597,374,386,1292,52,386
"4249.13","NEF_GloFung-its2_660_2019",-2.8719,-79.1188,126,597,374,386,1292,52,386
"4249.14","NEF_GloFung-its2_660_2019",-2.8719,-79.1188,126,597,374,386,1292,52,386
"4266.16","NEF_GloFung-its2_663_2019",-2.8702,-79.1238,126,584,415,391,1193,52,376
"4253.16","NEF_GloFung-its2_662_2019",-2.8405,-79.1747,126,826,411,462,1721,51,380
"4266.17","NEF_GloFung-its2_663_2019",-2.8702,-79.1238,126,584,415,391,1193,52,376
"4250.12","NEF_GloFung-its2_661_2019",-2.8433,-79.1436,126,620,377,377,1271,52,404
"4266.18","NEF_GloFung-its2_663_2019",-2.8702,-79.1238,126,584,415,391,1193,52,376
"4253.17","NEF_GloFung-its2_662_2019",-2.8405,-79.1747,126,826,411,462,1721,51,380
"4249.15","NEF_GloFung-its2_660_2019",-2.8719,-79.1188,126,597,374,386,1292,52,386
"4249.16","NEF_GloFung-its2_660_2019",-2.8719,-79.1188,126,597,374,386,1292,52,386
"4250.13","NEF_GloFung-its2_661_2019",-2.8433,-79.1436,126,620,377,377,1271,52,404
"4266.19","NEF_GloFung-its2_663_2019",-2.8702,-79.1238,126,584,415,391,1193,52,376
"4250.14","NEF_GloFung-its2_661_2019",-2.8433,-79.1436,126,620,377,377,1271,52,404
"4250.15","NEF_GloFung-its2_661_2019",-2.8433,-79.1436,126,620,377,377,1271,52,404
"4266.20","NEF_GloFung-its2_663_2019",-2.8702,-79.1238,126,584,415,391,1193,52,376
"4253.18","NEF_GloFung-its2_662_2019",-2.8405,-79.1747,126,826,411,462,1721,51,380
"4249.17","NEF_GloFung-its2_660_2019",-2.8719,-79.1188,126,597,374,386,1292,52,386
"4249.18","NEF_GloFung-its2_660_2019",-2.8719,-79.1188,126,597,374,386,1292,52,386
"4250.16","NEF_GloFung-its2_661_2019",-2.8433,-79.1436,126,620,377,377,1271,52,404
"4253.19","NEF_GloFung-its2_662_2019",-2.8405,-79.1747,126,826,411,462,1721,51,380
"4249.19","NEF_GloFung-its2_660_2019",-2.8719,-79.1188,126,597,374,386,1292,52,386
"4253.20","NEF_GloFung-its2_662_2019",-2.8405,-79.1747,126,826,411,462,1721,51,380
"4249.20","NEF_GloFung-its2_660_2019",-2.8719,-79.1188,126,597,374,386,1292,52,386
"4250.17","NEF_GloFung-its2_661_2019",-2.8433,-79.1436,126,620,377,377,1271,52,404
"4250.18","NEF_GloFung-its2_661_2019",-2.8433,-79.1436,126,620,377,377,1271,52,404
"4253.21","NEF_GloFung-its2_662_2019",-2.8405,-79.1747,126,826,411,462,1721,51,380
"4352","NEF_GloFung-its2_672_2019",22.644511,-100.420636,138,301,425,206,412,69,305
"4357","NEF_GloFung-its2_677_2019",9.666497,-69.946911,144,243,354,184,315,62,336
"4358","NEF_GloFung-its2_678_2019",22.352438,-102.455579,14,219,515,271,208,67,274
"4360","NEF_GloFung-its2_680_2019",-26.73333333,-54.68333333,121,327,190,179,397,53,308
"4361","NEF_GloFung-its2_681_2019",-12.63333333,-71.23333333,145,401,270,241,916,52,358
"4399","NEF_GloFung-its2_686_2017",-23.6853,-64.8997,49,347,323,227,671,57,347
"4400","NEF_GloFung-its2_687_2017",-27.3226,-65.9147,68,236,352,210,592,64,427
"4401","NEF_GloFung-its2_688_2017",-26.7701,-65.3251,68,270,335,192,462,57,431
"4402","NEF_GloFung-its2_689_2017",-22.2778,-64.7252,147,287,398,195,532,58,296
"4403","NEF_GloFung-its2_690_2017",-22.3556,-64.7225,147,186,429,188,228,60,252
"4404","NEF_GloFung-its2_691_2017",-23.6948,-64.8636,49,274,343,226,550,56,333
"4405","NEF_GloFung-its2_692_2017",-27.2198,-65.6318,68,277,377,201,388,57,432
"4406","NEF_GloFung-its2_693_2017",-24.0937,-65.4827,49,419,430,221,518,63,341
"4407","NEF_GloFung-its2_694_2017",-27.2218,-65.6256,68,279,375,208,379,57,443
"4408","NEF_GloFung-its2_695_2017",-26.8091,-65.283,68,0,0,0,0,0,0
"4409","NEF_GloFung-its2_696_2017",-24.1206,-65.4541,49,342,395,207,502,60,383
"4410","NEF_GloFung-its2_697_2017",-22.3833,-64.7257,147,311,396,224,591,58,306
"4411","NEF_GloFung-its2_698_2017",-22.399,-64.7293,147,310,371,189,460,58,314
"4412","NEF_GloFung-its2_699_2017",-23.705,-64.8659,49,269,341,207,520,56,338
"4413","NEF_GloFung-its2_700_2017",-22.3424,-64.7256,147,243,409,181,410,57,299
"4414","NEF_GloFung-its2_701_2017",-23.6847,-64.891,49,351,326,231,652,58,358
"4415","NEF_GloFung-its2_702_2017",-23.6966,-64.8617,49,272,345,205,541,56,326
"4416","NEF_GloFung-its2_703_2017",-23.7522,-64.851,49,227,319,197,500,57,341
"4417","NEF_GloFung-its2_704_2017",-23.7571,-64.8503,49,224,341,194,500,57,348
"4418","NEF_GloFung-its2_705_2017",-27.3335,-65.8781,68,214,352,208,413,58,415
"4419","NEF_GloFung-its2_706_2017",-23.6823,-64.9019,49,343,322,221,618,57,347
"4420","NEF_GloFung-its2_707_2017",-23.7554,-64.8534,49,211,334,199,511,58,340
"4421","NEF_GloFung-its2_160_2017",-23.9188,-64.9345,49,172,344,190,237,61,371
"4422","NEF_GloFung-its2_708_2017",-27.3309,-65.9513,68,312,341,222,646,62,382
"4423","NEF_GloFung-its2_709_2016",18.302196,-65.834263,56,589,138,304,964,48,309
"4424","NEF_GloFung-its2_710_2016",17.951319,-67.130843,34,0,0,0,0,0,0
"4425","NEF_GloFung-its2_711_2016",17.973813,-66.869982,34,598,221,355,666,77,339
"4426","NEF_GloFung-its2_712_2016",17.951602,-67.128362,34,435,228,315,569,74,283
"4427","NEF_GloFung-its2_713_2016",17.981283,-66.876891,34,647,222,367,874,75,315
"4428","NEF_GloFung-its2_714_2016",18.296329,-65.839069,56,592,147,297,910,49,321
"4429","NEF_GloFung-its2_715_2016",18.135879,-66.971133,34,796,183,276,1118,51,324
"4430","NEF_GloFung-its2_716_2016",17.97467,-66.878436,34,574,255,357,674,71,341
"4431","NEF_GloFung-its2_717_2016",18.293129,-65.792442,56,684,440,238,829,49,273
"4432","NEF_GloFung-its2_718_2016",18.294128,-65.785082,56,722,174,299,863,48,393
"4433","NEF_GloFung-its2_719_2016",18.290552,-65.782132,56,707,218,298,766,49,408
"4434","NEF_GloFung-its2_720_2016",18.310345,-65.828255,56,0,0,0,0,0,0
"4435","NEF_GloFung-its2_721_2016",18.14844,-66.988986,34,987,245,356,1506,52,307
"4436","NEF_GloFung-its2_722_2016",18.513611,-67.056878,34,0,0,0,0,0,0
"4437","NEF_GloFung-its2_723_2016",18.51239,-67.040742,34,0,0,0,0,0,0
"4438","NEF_GloFung-its2_724_2016",18.420966,-66.966498,34,449,128,281,591,51,348
"4439","NEF_GloFung-its2_725_2016",18.512065,-67.071898,34,523,501,321,633,58,185
"4440","NEF_GloFung-its2_726_2016",18.161489,-67.010787,34,721,203,297,1090,51,410
"4441","NEF_GloFung-its2_727_2016",17.951948,-67.126791,34,422,226,325,589,74,283
"4442","NEF_GloFung-its2_728_2016",18.411682,-66.966284,34,453,124,261,564,50,342
"4443","NEF_GloFung-its2_729_2016",18.404516,-66.967743,34,468,126,254,566,50,354
"4555","NEF_GloFung-its2_175_2014",21.21018,-87.19355,51,897,440,289,1013,73,230
"4556","NEF_GloFung-its2_731_2014",-4.133,-69.91,40,381,286,194,450,42,400
"4559","NEF_GloFung-its2_733_2014",-0.3738,-72.231,33,375,511,274,604,42,240
"4560","NEF_GloFung-its2_734_2014",-0.395,-72.08,33,389,505,251,577,42,252
"4562","NEF_GloFung-its2_177_2014",5.435667,-60.08825,57,290,399,146,437,47,314
"4565","NEF_GloFung-its2_737_2014",-0.3919,-72.046,33,409,453,262,573,41,286
"4567","NEF_GloFung-its2_739_2014",8.34,-82.2394,13,482,284,201,412,54,396
"4568","NEF_GloFung-its2_740_2014",-0.3806,-72.236,33,370,524,284,547,42,238
"4569","NEF_GloFung-its2_741_2014",18.32096,-65.81974,56,660,128,287,847,51,301
"4565.1","NEF_GloFung-its2_737_2014",-0.3919,-72.046,33,409,453,262,573,41,286
"4572","NEF_GloFung-its2_743_2014",5.279528,-59.915861,57,248,395,147,391,52,290
"4574","NEF_GloFung-its2_745_2014",8.75703,-82.24106,13,592,363,189,631,51,290
"4575","NEF_GloFung-its2_746_2014",5.305306,-59.925056,57,250,406,174,391,51,302
"4576","NEF_GloFung-its2_747_2014",6.33,-75.4917,47,586,353,266,1073,50,309
"4577","NEF_GloFung-its2_748_2014",6.17,-75.4717,47,622,367,247,1266,50,358
"4578","NEF_GloFung-its2_158_2014",6.705,-75.4667,47,523,328,241,976,54,332
"4580","NEF_GloFung-its2_749_2014",4.867,-75.167,45,622,401,313,1252,53,287
"4575.1","NEF_GloFung-its2_746_2014",5.305306,-59.925056,57,250,406,174,391,51,302
"4582","NEF_GloFung-its2_750_2014",-4,-69.883,40,401,434,198,442,42,297
"4586","NEF_GloFung-its2_753_2014",-0.55,-71.36,33,444,474,240,608,43,243
"4587","NEF_GloFung-its2_284_2014",19.1697,-97.30001,72,446,514,183,622,55,311
"4588","NEF_GloFung-its2_754_2014",-3.9997,-69.8947,40,357,431,198,406,43,309
"4591","NEF_GloFung-its2_756_2014",-0.3466,-72.059,33,476,435,277,729,42,281
"4592","NEF_GloFung-its2_757_2014",-4.0083,-69.8964,40,362,441,186,388,42,306
"4593","NEF_GloFung-its2_758_2014",-0.3837,-72.2324,33,386,528,287,597,42,222
