PermanentID,location,morrone_biogeoregions_Region,morrone_biogeoregions_Dominio,morrone_biogeoregions_Provincias,climenv_holdridge_class,“”,morrone_biogeoregions_Provincias,ND,algal_parasite,animal-associated,animal_endosymbiont,animal_parasite,arbuscular_mycorrhizal,arthropod-associated,dung_saprotroph,ectomycorrhizal,epiphyte,ericoid_mycorrhizal,foliar_endophyte,lichen_parasite,lichenized,litter_saprotroph,moss_symbiont,mycoparasite,nectar/tap_saprotroph,plant_pathogen,pollen_saprotroph,protistan_parasite,root_endophyte,soil_saprotroph,sooty_mold,unspecified,unspecified_pathotroph,unspecified_saprotroph,unspecified_symbiotroph,wood_saprotroph,sample_type,Sum,Count,% ECM per sample,% ECM per sample_ok,, Hill_q0,  Hill_q1
GF05000445V,"Brazil,Pirao Capao",Neotropical,Parana,Atlantic province,Dry forest|Moist forest,GF05000445V,Atlantic province,44,0,0,0,0,0,0,0,8,0,0,1,0,0,3,0,2,0,7,0,0,0,14,0,0,0,5,0,4,soil,88,9,9.090909091,9.090909091,,9,5.022354
GF05000446V,"Brazil,Convento",Neotropical,Parana,Atlantic province,Dry forest|Moist forest,GF05000446V,Atlantic province,49,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,2,0,1,0,0,0,12,0,0,0,5,0,7,soil,89,8,5.617977528,5.617977528,,8,4.368973
GF05000447V,"Brazil,Praia Azul",Neotropical,Parana,Atlantic province,Dry forest|Moist forest,GF05000447V,Atlantic province,19,0,0,0,0,0,0,0,11,0,1,0,0,1,3,0,2,0,2,0,0,0,18,1,0,0,3,0,1,soil,62,11,17.74193548,17.74193548,,11,6.10554
GF05000448V,"Brazil,Altamira",Neotropical,Chacoan,Caatinga province,Dry forest|Moist forest,GF05000448V,Caatinga province,60,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,1,0,7,0,0,0,17,0,0,0,2,0,5,soil,103,8,0.970873786,0.970873786,,8,3.798745
GF05000449V,"Brazil,Conceicao do Almeida",Neotropical,Parana,Parana Forest province,Dry forest,GF05000449V,Parana Forest province,80,0,0,0,1,0,0,3,1,0,2,5,0,0,17,0,0,0,12,0,0,1,9,2,0,0,3,0,17,soil,153,13,0.653594771,0.653594771,,13,5.320864
GF05000450V,"Brazil,Minum",Neotropical,Parana,Atlantic province,Moist forest,GF05000450V,Atlantic province,19,0,0,0,2,0,0,0,1,0,0,1,0,0,4,0,2,0,3,0,0,0,1,0,0,0,16,0,2,soil,51,10,1.960784314,1.960784314,,10,5.529769
GF05000451V,"Brazil,Marau",Neotropical,Parana,Atlantic province,Moist forest,GF05000451V,Atlantic province,17,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,1,0,0,0,4,0,0,0,13,0,1,soil,42,8,0,0,,8,4.727859
GF05000452V,"Brazil,Serra Grande",Neotropical,Parana,Atlantic province,Moist forest,GF05000452V,Atlantic province,80,0,0,0,2,1,0,0,2,0,0,1,0,0,11,0,2,0,9,0,0,0,20,0,0,0,3,0,11,soil,142,11,1.408450704,1.408450704,,11,4.490131
GF05000453V,"Brazil,Lombardia",Neotropical,Parana,Atlantic province,Dry forest,GF05000453V,Atlantic province,4,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,5,0,0,0,5,0,0,0,21,0,1,soil,42,8,0,0,,8,4.797778
GF05000454V,"Brazil,Itamaraju",Neotropical,Parana,Atlantic province,Dry forest,GF05000454V,Atlantic province,13,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,28,0,2,soil,52,6,0,0,,6,3.64153
GF05000455V,"Brazil,Mucuri",Neotropical,Parana,Atlantic province,Dry forest,GF05000455V,Atlantic province,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,0,0,0,18,0,1,soil,31,7,0,0,,7,4.023031
GF05000456V,"Brazil,Barra Seca",Neotropical,Parana,Atlantic province,Dry forest,GF05000456V,Atlantic province,45,0,0,0,1,0,0,1,0,0,0,0,0,0,10,0,3,0,11,0,0,0,12,0,0,0,0,0,7,soil,90,8,0,0,,8,4.610193
GF05000457V,"Brazil,Regencia",Neotropical,Parana,Atlantic province,Dry forest,GF05000457V,Atlantic province,56,0,0,0,3,0,0,0,5,0,1,1,0,0,12,0,1,0,3,0,0,0,20,0,0,0,6,0,8,soil,116,11,4.310344828,4.310344828,,11,5.335956
GF05000458V,"Brazil,Iriritiba",Neotropical,Parana,Atlantic province,Dry forest,GF05000458V,Atlantic province,28,0,0,0,1,0,0,0,1,0,1,0,0,0,9,0,2,0,4,0,0,0,9,1,0,0,7,0,8,soil,71,11,1.408450704,1.408450704,,11,6.473703
GF05000459V,"Brazil,Santa Cruz",Neotropical,Parana,Parana Forest province,Dry forest,GF05000459V,Parana Forest province,36,0,0,0,2,0,0,0,0,0,0,2,0,0,7,0,2,0,6,0,0,0,14,0,0,0,18,0,6,soil,93,9,0,0,,9,5.849442
GF05000460V,"Brazil,Itaoca",Neotropical,Parana,Atlantic province,Dry forest,GF05000460V,Atlantic province,13,0,0,0,2,0,0,0,0,0,0,0,0,0,11,0,3,0,5,0,0,0,7,0,0,0,4,0,5,soil,50,8,0,0,,8,6.812356
GF05000461V,"Brazil,Quissama",Neotropical,Parana,Atlantic province,Dry forest,GF05000461V,Atlantic province,60,0,0,0,1,2,0,0,0,0,5,0,0,0,16,0,1,1,1,0,0,0,21,0,0,0,4,0,10,soil,122,11,0,0,,11,4.909741
GF05000462V,"Brazil,Ilha Luciano",Neotropical,Parana,Atlantic province,Dry forest,GF05000462V,Atlantic province,91,0,0,0,3,0,0,0,0,0,0,1,0,2,9,0,1,0,7,0,0,0,21,4,0,0,7,0,3,soil,149,11,0,0,,11,4.110659
GF05000463V,"Brazil,Quissama",Neotropical,Parana,Atlantic province,Dry forest,GF05000463V,Atlantic province,42,0,0,0,2,0,0,2,5,0,0,0,1,0,2,0,1,0,2,0,0,0,8,0,0,0,6,0,3,soil,74,11,6.756756757,6.756756757,,11,4.876286
GF05000464V,"Brazil,Vaginha",Neotropical,Parana,Atlantic province,Dry forest,GF05000464V,Atlantic province,44,0,0,0,1,1,0,2,0,0,0,0,0,0,10,0,2,0,15,0,0,0,11,0,0,0,0,0,10,soil,96,9,0,0,,9,5.070553
GF05000465V,"Brazil,Jacatuba",Neotropical,Parana,Atlantic province,Dry forest|Moist forest,GF05000465V,Atlantic province,23,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,4,0,5,0,0,0,6,0,0,0,2,0,3,soil,54,8,0,0,,8,5.736764
GF05000466V,"Brazil,Prateleias",Neotropical,Parana,Parana Forest province,Moist forest|Wet forest,GF05000466V,Parana Forest province,40,0,0,0,2,0,0,2,0,0,1,1,0,0,12,0,4,0,7,0,0,1,18,0,0,0,10,0,10,soil,108,12,0,0,,12,6.879221
GF05000467V,"Brazil,Brejo da Lapa",Neotropical,Parana,Parana Forest province,Moist forest|Wet forest,GF05000467V,Parana Forest province,19,0,0,0,6,0,0,0,0,0,0,1,0,0,5,0,6,0,4,0,0,1,24,0,0,0,1,0,1,soil,68,10,0,0,,10,5.806919
GF05000468V,"Brazil,Barraca da Leda",Neotropical,Parana,Parana Forest province,Moist forest|Wet forest,GF05000468V,Parana Forest province,33,0,0,0,4,0,0,0,7,1,0,0,0,0,4,0,7,0,9,0,0,0,14,0,0,0,15,0,4,soil,98,10,7.142857143,7.142857143,,10,7.14593
GF05000469V,"Brazil,Santa Cruz",Neotropical,Parana,Atlantic province,Dry forest|Moist forest,GF05000469V,Atlantic province,93,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,8,0,4,0,0,2,28,0,0,0,2,0,9,soil,154,9,0,0,,9,3.724691
GF05000470V,"Brazil,Bairro Laranjeirinha",Neotropical,Parana,Atlantic province,Dry forest|Moist forest,GF05000470V,Atlantic province,91,0,0,0,2,2,0,0,0,0,0,1,0,0,11,0,5,0,11,0,0,3,21,0,0,0,3,0,20,soil,170,11,0,0,,11,4.854463
GF05000471V,"Brazil,Serra de Graciosa",Neotropical,Parana,Araucaria Forest province,Dry forest|Moist forest,GF05000471V,Araucaria Forest province,8,0,0,0,9,0,0,0,0,0,0,2,0,0,2,0,9,0,14,0,0,0,10,0,0,0,44,0,5,soil,103,9,0,0,,9,5.961879
GF05000472V,"Brazil,Porto Fino",Neotropical,Parana,Atlantic province,,GF05000472V,Atlantic province,73,0,0,0,1,0,0,0,8,0,6,0,0,0,10,0,4,0,4,0,0,2,24,0,0,0,4,0,10,soil,146,11,5.479452055,5.479452055,,11,5.416887
GF05000473V,"Brazil,Serra Receto",Neotropical,Chacoan,Cerrado province,Dry forest|Moist forest,GF05000473V,Cerrado province,13,0,0,0,2,0,0,0,0,0,1,0,0,0,7,0,2,0,4,0,0,0,10,0,0,0,0,0,6,soil,45,8,0,0,,8,6.218657
GF05000474V,"Brazil,Angai",Neotropical,Parana,Araucaria Forest province,Dry forest|Moist forest,GF05000474V,Araucaria Forest province,40,0,0,0,2,0,0,0,1,0,1,0,0,0,6,0,4,0,5,0,0,0,15,0,0,0,1,0,11,soil,86,10,1.162790698,1.162790698,,10,5.26126
GF05000475V,"Brazil,Salto",Neotropical,Parana,Araucaria Forest province,Dry forest|Moist forest,GF05000475V,Araucaria Forest province,24,0,0,0,2,0,0,0,5,0,0,0,0,0,12,0,5,0,3,0,0,0,6,0,0,0,2,0,8,soil,67,9,7.462686567,7.462686567,,9,6.5646
GF05000476V,"Brazil,Ceu Azul",Neotropical,Parana,Araucaria Forest province,Dry forest|Moist forest,GF05000476V,Araucaria Forest province,21,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,2,0,3,0,0,0,7,0,0,0,0,0,2,soil,43,7,2.325581395,2.325581395,,7,4.480175
GF05000477V,"Brazil,Matelandia",Neotropical,Parana,Parana Forest province,Dry forest|Moist forest,GF05000477V,Parana Forest province,74,0,0,0,3,12,0,8,0,0,1,4,0,0,20,0,1,0,11,0,0,0,24,0,0,1,2,0,20,soil,181,13,0,0,,13,6.662516
GF05000478V,"Brazil,Cataratas do Iguacu",Neotropical,Parana,Parana Forest province,Dry forest|Moist forest,GF05000478V,Parana Forest province,18,0,0,0,4,0,1,0,4,0,0,0,0,0,13,0,1,0,6,0,0,0,4,0,0,0,0,0,1,soil,52,9,7.692307692,7.692307692,,9,5.946706
GF05000495V,"Mexico,Bella Flor",Neotropical,Mesoamerican,Yucatan Peninsula Province,Very dry forest|Dry forest,GF05000495V,Yucatan Peninsula Province,54,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0,5,0,0,0,10,0,0,0,1,0,2,soil,77,9,1.298701299,1.298701299,,9,3.024611
GF05000496V,"Mexico,Campeche",Neotropical,Mesoamerican,Yucatan Peninsula Province,Dry forest,GF05000496V,Yucatan Peninsula Province,53,0,0,0,1,0,0,0,9,0,0,0,0,0,7,0,2,0,5,0,0,0,10,0,0,0,2,0,4,soil,93,9,9.677419355,9.677419355,,9,4.42514
GF05000497V,"Mexico,Noham",Neotropical,Mesoamerican,Veracruzan province,,GF05000497V,Veracruzan province,43,0,0,0,1,0,0,0,1,0,0,0,0,0,14,0,0,0,8,0,0,0,8,0,0,0,4,0,4,soil,83,8,1.204819277,1.204819277,,8,4.43998
GF05000498V,"Mexico,Chichen Itza",Neotropical,Mesoamerican,Yucatan Peninsula Province,Dry forest,GF05000498V,Yucatan Peninsula Province,34,0,0,0,0,0,0,1,2,0,0,1,0,0,5,0,0,0,4,0,0,0,2,0,0,0,1,0,2,soil,52,9,3.846153846,3.846153846,,9,3.684653
GF05000499V,"Mexico,Kax Ek",Neotropical,Mesoamerican,Yucatan Peninsula Province,Dry forest,GF05000499V,Yucatan Peninsula Province,31,0,0,0,0,0,0,1,19,0,0,0,0,0,11,0,1,0,3,0,0,0,2,0,0,0,2,0,1,soil,71,9,26.76056338,26.76056338,,9,4.564958
GF05000500V,"Mexico,Cozumel",Neotropical,Mesoamerican,Yucatan Peninsula Province,,GF05000500V,Yucatan Peninsula Province,16,0,0,0,2,0,0,0,15,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,1,soil,40,7,37.5,37.5,,7,4.160751
GF05000501V,"Guatemala,Santa Rosita",Neotropical,,Chiapas Highlands province,Dry forest|Moist forest,GF05000501V,Chiapas Highlands province,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,soil,6,3,0,0,,3,2.381102
GF05000502V,"Guatemala,Papaturro",Neotropical,Mesoamerican,Pacific Lowlands province,Dry forest|Moist forest,GF05000502V,Pacific Lowlands province,74,0,0,0,0,0,0,4,8,0,0,0,0,1,6,0,1,0,11,0,0,1,6,0,0,0,5,0,3,soil,120,11,6.666666667,6.666666667,,11,4.284358
GF05000503V,"Guatemala,Taxisco",Neotropical,Mesoamerican,Pacific Lowlands province,Dry forest|Moist forest,GF05000503V,Pacific Lowlands province,6,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,10,0,1,soil,24,6,0,0,,6,4.562417
GF05000504V,"Guatemala,El Jobo",Neotropical,Mesoamerican,Pacific Lowlands province,Dry forest|Moist forest,GF05000504V,Pacific Lowlands province,31,0,0,0,1,0,0,2,0,0,1,0,0,0,8,0,1,0,6,0,0,0,6,0,0,0,10,0,4,soil,70,10,0,0,,10,5.783208
GF05000505V,"Guatemala,Acatenango",Neotropical,,Chiapas Highlands province,Moist forest|Wet forest,GF05000505V,Chiapas Highlands province,34,0,0,0,2,0,0,0,2,0,1,0,1,1,14,0,3,1,24,0,0,0,17,1,0,0,7,0,9,soil,117,14,1.709401709,1.709401709,,14,7.544033
GF05000506V,"Guatemala,Tecpan",Neotropical,,Chiapas Highlands province,Moist forest|Wet forest,GF05000506V,Chiapas Highlands province,26,0,0,0,2,0,0,0,22,0,1,0,0,0,6,0,3,0,5,0,0,0,21,0,0,0,11,0,5,soil,102,10,21.56862745,21.56862745,,10,6.912168
GF05000676V,"Mexico,Michoacán,Mariposa Monarca",Neotropical,,Transmexican Volcanic Belt province,Dry forest|Moist forest,GF05000676V,Transmexican Volcanic Belt province,3,0,0,0,1,0,0,0,12,0,0,0,0,0,2,0,0,0,1,0,0,0,6,0,0,0,1,0,1,soil,27,8,44.44444444,44.44444444,,8,5.052347
GF05000677V,"Mexico,Veracruz,Naolinco",Neotropical,,Transmexican Volcanic Belt province,Dry forest|Moist forest,GF05000677V,Transmexican Volcanic Belt province,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,soil,8,4,0,0,,4,3.509531
GF05000678V,"Mexico,Veracruz,Tuxtlas",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF05000678V,Veracruzan province,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,soil,5,4,0,0,,4,3.789291
GF05000679V,"Mexico,Tabasco,Agua blanca",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF05000679V,Veracruzan province,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,soil,3,1,0,0,,1,1
GF05000680V,"Mexico,Chiapas,Ocote",Neotropical,Mesoamerican,Veracruzan province,Dry forest,GF05000680V,Veracruzan province,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,soil,3,2,0,0,,2,1.889882
GF05000681V,"Mexico,Oaxaca,Huatulco",Neotropical,Mesoamerican,Pacific Lowlands province,Dry forest,GF05000681V,Pacific Lowlands province,36,0,0,0,1,0,0,2,0,0,0,2,0,0,21,0,1,0,16,0,0,0,8,0,0,0,6,0,7,soil,100,10,0,0,,10,6.015497
GF05000682V,"Mexico,Oaxaca,Ixtlan",Neotropical,,Sierra Madre del Sur province,Dry forest|Moist forest,GF05000682V,Sierra Madre del Sur province,35,0,0,0,0,0,0,0,64,0,0,0,0,0,5,0,6,0,1,0,0,0,18,0,0,0,4,0,2,soil,135,8,47.40740741,47.40740741,,8,4.20355
GF05000683V,"Mexico,Puebla,Cuicatlan",Neotropical,Mesoamerican,Balsas Basin province,Thorn woodland,GF05000683V,Balsas Basin province,8,0,0,0,2,0,0,1,0,0,0,0,0,0,10,0,0,0,7,0,0,0,4,0,0,0,1,0,1,soil,34,8,0,0,,8,5.785495
GF05000684V,"Mexico,Hidalgo,El Zembo",Neotropical,,Transmexican Volcanic Belt province,Very dry forest|Dry forest,GF05000684V,Transmexican Volcanic Belt province,6,0,0,0,0,0,0,0,54,0,0,0,0,0,3,0,1,0,0,0,0,0,10,0,0,0,0,0,1,soil,75,6,72,72,,6,2.588615
GF05000685V,"Mexico,Hidalgo,Tizapan",Neotropical,,Sierra Madre Oriental province,Dry forest|Moist forest,GF05000685V,Sierra Madre Oriental province,40,0,0,0,1,0,0,0,34,0,0,0,0,0,2,0,7,0,1,0,0,0,14,0,0,0,0,0,1,soil,100,8,34,34,,8,4.100509
GF05000686V,"Mexico,Jalisco,Chamela",Neotropical,Mesoamerican,Pacific Lowlands province,Very dry forest|Dry forest,GF05000686V,Pacific Lowlands province,10,0,0,0,0,0,0,1,3,0,0,0,0,0,6,0,0,0,5,0,0,0,7,0,0,0,4,0,2,soil,38,8,7.894736842,7.894736842,,8,6.748825
GF05000687V,"Mexico,Hidalgo,Meztitlan",Neotropical,,Sierra Madre Oriental province,Very dry forest|Dry forest,GF05000687V,Sierra Madre Oriental province,22,0,0,0,1,2,0,3,0,0,0,0,0,0,11,0,2,2,12,0,0,0,15,0,0,0,1,0,3,soil,74,11,0,0,,11,6.899838
GF05000688V,"Mexico,Oaxaca,Ixtlan",Neotropical,,Sierra Madre del Sur province,Dry forest|Moist forest,GF05000688V,Sierra Madre del Sur province,57,0,0,0,0,0,0,0,17,0,2,0,1,0,3,0,4,0,2,1,0,3,42,0,0,0,16,0,5,soil,153,12,11.11111111,11.11111111,,12,5.716676
GF05000689V,"Mexico,Oaxaca,Ixtlan",Neotropical,,Sierra Madre del Sur province,Dry forest|Moist forest,GF05000689V,Sierra Madre del Sur province,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,16,0,0,0,1,0,1,soil,37,7,2.702702703,2.702702703,,7,3.584557
GF05000690V,"Mexico,Iztaccihuatl",Neotropical,,Transmexican Volcanic Belt province,Moist forest|Wet forest,GF05000690V,Transmexican Volcanic Belt province,59,0,0,0,2,0,0,3,55,0,2,0,0,0,12,0,4,0,10,0,0,0,40,0,0,0,14,0,9,soil,210,11,26.19047619,26.19047619,,11,6.503119
GF05000691V,"Mexico,Oaxaca,Puerto Escondido",Neotropical,Mesoamerican,Pacific Lowlands province,Very dry forest|Dry forest,GF05000691V,Pacific Lowlands province,90,0,0,0,2,3,1,4,10,0,1,2,0,0,18,0,3,0,20,1,0,0,19,0,0,0,11,0,5,soil,190,15,5.263157895,5.263157895,,15,6.366742
GF05000692V,"Mexico,Chiapas,Ocote",Neotropical,Mesoamerican,Veracruzan province,Dry forest,GF05000692V,Veracruzan province,25,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,2,1,0,0,7,0,0,0,0,0,3,soil,43,10,0,0,,10,4.323641
GF05000693V,"Mexico,Hidalgo,Tlanchinol",Neotropical,,Sierra Madre Oriental province,Dry forest|Moist forest,GF05000693V,Sierra Madre Oriental province,32,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,6,0,0,0,0,0,3,soil,48,7,0,0,,7,3.166265
GF05000694V,"Mexico,Oaxaca,La esperanza",Neotropical,,Sierra Madre del Sur province,Moist forest|Wet forest,GF05000694V,Sierra Madre del Sur province,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,soil,10,5,0,0,,5,3.89322
GF05000695V,"Mexico,Campeche,Calakmul",Neotropical,Mesoamerican,Yucatan Peninsula Province,Dry forest,GF05000695V,Yucatan Peninsula Province,79,0,0,0,1,2,0,0,12,0,1,1,0,0,12,0,2,0,7,1,0,0,17,0,0,0,1,0,1,soil,137,13,8.759124088,8.759124088,,13,4.454121
GF05000696V,"Mexico,Tabasco,Agua blanca",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF05000696V,Veracruzan province,43,0,0,0,2,1,0,1,2,0,0,0,0,0,11,0,3,0,16,1,0,0,18,0,0,0,4,0,6,soil,108,12,1.851851852,1.851851852,,12,6.301755
GF05000697V,"Mexico,Morelos,Zempoala",Neotropical,,Transmexican Volcanic Belt province,Dry forest|Moist forest,GF05000697V,Transmexican Volcanic Belt province,22,0,0,0,1,0,0,0,66,0,0,0,0,0,2,0,1,0,1,0,0,0,15,0,0,0,0,0,2,soil,110,8,60,60,,8,3.234887
GF05000698V,"Mexico,Puebla,Libres",Neotropical,,Transmexican Volcanic Belt province,Very dry forest|Dry forest,GF05000698V,Transmexican Volcanic Belt province,6,0,0,0,1,0,0,0,51,0,0,0,0,0,1,0,0,0,2,0,0,0,16,0,0,0,1,0,1,soil,79,8,64.55696203,64.55696203,,8,3.052658
GF05000699V,"Mexico,Chiapas,Bonampak",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF05000699V,Veracruzan province,64,0,0,0,1,0,0,1,0,0,2,0,0,0,9,0,2,0,10,0,0,0,16,0,0,0,2,0,2,soil,109,10,0,0,,10,4.050773
GF05000700V,"Mexico,Veracruz,Tuxtlas B",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF05000700V,Veracruzan province,43,0,0,0,4,0,0,0,1,0,0,0,0,0,15,0,2,0,11,0,0,0,20,0,0,0,3,0,7,soil,106,9,0.943396226,0.943396226,,9,5.558878
GF05000701V,"Mexico,Lagos de Monte Bello",Neotropical,,Chiapas Highlands province,Moist forest|Wet forest,GF05000701V,Chiapas Highlands province,24,0,0,0,0,0,0,4,2,0,0,0,0,0,2,0,5,1,10,0,0,1,26,0,0,0,6,0,3,soil,84,11,2.380952381,2.380952381,,11,6.541626
GF05000702V,"Mexico,Lagos de Monte Bello",Neotropical,,Chiapas Highlands province,Moist forest|Wet forest,GF05000702V,Chiapas Highlands province,24,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,20,1,12,0,0,0,18,0,0,0,13,0,6,soil,102,9,3.921568627,3.921568627,,9,7.003132
GF05000703V,"Mexico,Yucatán,Tziltzilche",Neotropical,Mesoamerican,Yucatan Peninsula Province,Dry forest,GF05000703V,Yucatan Peninsula Province,49,0,0,0,0,0,0,0,24,0,0,0,0,0,3,0,1,0,4,0,0,0,7,1,0,0,1,0,1,soil,91,9,26.37362637,26.37362637,,9,3.782013
GF05000704V,"Mexico,Veracruz,Mecacalco",Neotropical,,Transmexican Volcanic Belt province,Dry forest|Moist forest,GF05000704V,Transmexican Volcanic Belt province,19,0,0,0,0,0,0,1,8,0,0,0,0,0,3,0,4,0,9,1,0,0,22,0,0,0,1,0,1,soil,69,10,11.5942029,11.5942029,,10,5.941427
GF05000705V,"Mexico,Veracruz,Alseseca",Neotropical,Mesoamerican,Veracruzan province,Dry forest|Moist forest,GF05000705V,Veracruzan province,43,0,0,0,2,0,0,2,3,0,0,0,0,0,2,0,1,0,5,2,0,0,11,0,0,0,3,0,2,soil,76,11,3.947368421,3.947368421,,11,4.815317
GF05000706V,"Mexico,Tlaxcala,Malinche",Neotropical,,Transmexican Volcanic Belt province,Dry forest|Moist forest,GF05000706V,Transmexican Volcanic Belt province,15,0,0,0,2,0,0,0,32,0,0,0,0,0,3,0,2,0,2,0,0,0,16,0,0,0,1,0,3,soil,76,9,42.10526316,42.10526316,,9,5.012
GF05000707V,"Mexico,Estado de Mexico,El Zarco",Neotropical,,Transmexican Volcanic Belt province,Dry forest|Moist forest,GF05000707V,Transmexican Volcanic Belt province,12,0,0,0,2,0,0,0,33,0,0,0,0,0,1,0,1,0,1,0,0,0,8,0,0,0,0,0,2,soil,60,8,55,55,,8,3.860572
GF05000708V,"Mexico,Michoacán,Cuitzeo",Neotropical,,Transmexican Volcanic Belt province,Dry forest|Moist forest,GF05000708V,Transmexican Volcanic Belt province,4,0,0,0,2,0,0,0,38,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,soil,54,5,70.37037037,70.37037037,,5,2.684673
GF05000709V,"Mexico,Jalisco,Tequila1",Neotropical,,Transmexican Volcanic Belt province,Dry forest|Moist forest,GF05000709V,Transmexican Volcanic Belt province,10,0,0,0,2,0,0,0,63,0,0,0,0,0,2,0,1,0,0,0,0,0,17,0,0,0,2,0,0,soil,97,7,64.94845361,64.94845361,,7,3.025304
GF05000710V,"Mexico,Jalisco,Tequila2",Neotropical,,Transmexican Volcanic Belt province,Very dry forest|Dry forest,GF05000710V,Transmexican Volcanic Belt province,10,0,0,0,1,0,0,0,54,0,0,0,0,0,6,0,2,0,0,0,0,0,14,0,0,0,1,0,1,soil,89,8,60.6741573,60.6741573,,8,3.518852
GF05000746V,"Mexico,El Eden",Neotropical,Mesoamerican,Yucatan Peninsula Province,Dry forest,GF05000746V,Yucatan Peninsula Province,49,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,1,0,3,0,0,0,9,0,0,0,0,0,0,soil,69,7,7.246376812,7.246376812,,7,2.771431
GF05000755V,"Puerto Rico,El Yunque",Neotropical,Antillean,Puerto Rico province,Moist forest,GF05000755V,Puerto Rico province,34,0,0,0,2,0,0,0,0,0,1,0,0,0,4,0,2,0,3,0,0,0,11,0,0,0,1,0,4,soil,62,9,0,0,,9,4.44214
GF05000756V,"Puerto Rico,El Yunque",Neotropical,Antillean,Puerto Rico province,Moist forest,GF05000756V,Puerto Rico province,40,0,0,0,1,0,0,0,11,0,2,1,0,0,5,0,1,0,9,0,0,1,15,0,0,0,1,0,6,soil,93,12,11.82795699,11.82795699,,12,6.024973
GF05000757V,"Puerto Rico,El Yunque",Neotropical,Antillean,Puerto Rico province,Moist forest,GF05000757V,Puerto Rico province,25,0,0,0,1,0,0,1,3,0,2,0,0,0,11,0,1,0,1,0,0,0,9,1,0,0,1,0,5,soil,61,12,4.918032787,4.918032787,,12,6.211467
GF05000758V,"Puerto Rico,El Yunque",Neotropical,Antillean,Puerto Rico province,Moist forest,GF05000758V,Puerto Rico province,23,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,1,0,6,0,0,0,4,0,0,0,2,0,2,soil,42,9,2.380952381,2.380952381,,9,4.634826
GF05000759V,"Puerto Rico,El Yunque",Neotropical,Antillean,Puerto Rico province,Moist forest,GF05000759V,Puerto Rico province,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,1,4,0,0,0,0,0,0,soil,15,6,26.66666667,26.66666667,,6,4.948155
GF05000763V,"Guyana,Pegaima",Neotropical,Boreal Brazilian,Guianan province,Moist forest,GF05000763V,Guianan province,40,0,0,1,0,0,0,0,15,0,0,0,0,0,1,0,6,0,0,0,0,0,14,0,0,0,0,0,5,soil,82,7,18.29268293,18.29268293,,7,4.187397
GF05000764V,"Guyana,Pegaima",Neotropical,Boreal Brazilian,Guianan province,Moist forest,GF05000764V,Guianan province,34,0,0,0,0,0,0,0,11,0,0,0,0,0,2,0,2,0,0,0,0,0,12,0,0,0,1,0,5,soil,67,7,16.41791045,16.41791045,,7,4.116342
GF05000765V,"Guyana,Pegaima",Neotropical,Boreal Brazilian,Guianan province,Moist forest,GF05000765V,Guianan province,57,0,0,1,0,0,0,0,10,0,0,0,0,0,4,0,8,0,1,0,0,1,12,0,0,0,1,0,4,soil,99,10,10.1010101,10.1010101,,10,4.277881
