PermanentID,Latitude,Longitude,continent,country,paper_id
GF03008169S,18.586461,-95.076703,North America,Mexico,Schroeder_2019_3FC1
GF03008168S,18.586551,-95.080206,North America,Mexico,Schroeder_2019_3FC1
GF03008167S,18.583931,-95.077345,North America,Mexico,Schroeder_2019_3FC1
GF03008166S,18.586453,-95.076712,North America,Mexico,Schroeder_2019_3FC1
GF03008165S,18.58162,-95.075384,North America,Mexico,Schroeder_2019_3FC1
GF03008164S,18.580006,-95.08,North America,Mexico,Schroeder_2019_3FC1
GF03008163S,18.58161,-95.075402,North America,Mexico,Schroeder_2019_3FC1
GF03008162S,18.586372,-95.080202,North America,Mexico,Schroeder_2019_3FC1
GF03008161S,18.586646,-95.075556,North America,Mexico,Schroeder_2019_3FC1
GF03008160S,18.586417,-95.080204,North America,Mexico,Schroeder_2019_3FC1
GF03008159S,18.582401,-95.074694,North America,Mexico,Schroeder_2019_3FC1
GF03008158S,18.58646,-95.076704,North America,Mexico,Schroeder_2019_3FC1
GF03008157S,18.5824,-95.074657,North America,Mexico,Schroeder_2019_3FC1
GF03008156S,18.586191,-95.0802,North America,Mexico,Schroeder_2019_3FC1
GF03008155S,18.583917,-95.077319,North America,Mexico,Schroeder_2019_3FC1
GF03008154S,18.581609,-95.075403,North America,Mexico,Schroeder_2019_3FC1
GF03008153S,18.586067,-95.078025,North America,Mexico,Schroeder_2019_3FC1
GF03008152S,18.583924,-95.077331,North America,Mexico,Schroeder_2019_3FC1
GF03008151S,18.586146,-95.080199,North America,Mexico,Schroeder_2019_3FC1
GF03008150S,18.586071,-95.078023,North America,Mexico,Schroeder_2019_3FC1
GF03008149S,18.581612,-95.0754,North America,Mexico,Schroeder_2019_3FC1
GF03008148S,18.586532,-95.075524,North America,Mexico,Schroeder_2019_3FC1
GF03008147S,18.583629,-95.074497,North America,Mexico,Schroeder_2019_3FC1
GF03008146S,18.5864,-95.0747,North America,Mexico,Schroeder_2019_3FC1
GF03008145S,18.581615,-95.075393,North America,Mexico,Schroeder_2019_3FC1
GF03008144S,18.586088,-95.078007,North America,Mexico,Schroeder_2019_3FC1
GF03008143S,18.586457,-95.076707,North America,Mexico,Schroeder_2019_3FC1
GF03008142S,18.582402,-95.074927,North America,Mexico,Schroeder_2019_3FC1
GF03008141S,18.580008,-95.08,North America,Mexico,Schroeder_2019_3FC1
GF03008140S,18.586478,-95.076684,North America,Mexico,Schroeder_2019_3FC1
GF03008139S,18.582401,-95.074697,North America,Mexico,Schroeder_2019_3FC1
GF03008138S,18.583595,-95.074464,North America,Mexico,Schroeder_2019_3FC1
GF03008137S,18.586353,-95.080201,North America,Mexico,Schroeder_2019_3FC1
GF03008136S,18.58001,-95.08,North America,Mexico,Schroeder_2019_3FC1
GF03008135S,18.580014,-95.08,North America,Mexico,Schroeder_2019_3FC1
GF03008134S,18.580009,-95.08,North America,Mexico,Schroeder_2019_3FC1
GF03008133S,18.58629,-95.080201,North America,Mexico,Schroeder_2019_3FC1
GF03008132S,18.586459,-95.076706,North America,Mexico,Schroeder_2019_3FC1
GF03008131S,18.586308,-95.080201,North America,Mexico,Schroeder_2019_3FC1
GF03008130S,18.586053,-95.078037,North America,Mexico,Schroeder_2019_3FC1
GF03008129S,18.581611,-95.075401,North America,Mexico,Schroeder_2019_3FC1
GF03008128S,18.586457,-95.076708,North America,Mexico,Schroeder_2019_3FC1
GF03008127S,18.586333,-95.076836,North America,Mexico,Schroeder_2019_3FC1
GF03008126S,18.580013,-95.08,North America,Mexico,Schroeder_2019_3FC1
GF03008125S,18.586461,-95.080204,North America,Mexico,Schroeder_2019_3FC1
GF03008124S,18.586248,-95.079195,North America,Mexico,Schroeder_2019_3FC1
GF03008123S,18.583583,-95.074451,North America,Mexico,Schroeder_2019_3FC1
GF03008122S,18.5859,-95.07817,North America,Mexico,Schroeder_2019_3FC1
GF03008121S,18.581598,-95.075423,North America,Mexico,Schroeder_2019_3FC1
GF03008120S,18.583569,-95.074438,North America,Mexico,Schroeder_2019_3FC1
GF03008119S,18.586071,-95.078022,North America,Mexico,Schroeder_2019_3FC1
GF03008118S,18.583531,-95.0744,North America,Mexico,Schroeder_2019_3FC1
GF03008117S,18.583564,-95.074433,North America,Mexico,Schroeder_2019_3FC1
GF03008116S,18.580005,-95.08,North America,Mexico,Schroeder_2019_3FC1
GF03008115S,18.5824,-95.074507,North America,Mexico,Schroeder_2019_3FC1
GF03008114S,18.583564,-95.074432,North America,Mexico,Schroeder_2019_3FC1
GF03008113S,18.583498,-95.074367,North America,Mexico,Schroeder_2019_3FC1
GF03008112S,18.583571,-95.074439,North America,Mexico,Schroeder_2019_3FC1
GF03008111S,18.586505,-95.080205,North America,Mexico,Schroeder_2019_3FC1
GF03008110S,18.586317,-95.080201,North America,Mexico,Schroeder_2019_3FC1
GF03008109S,18.583959,-95.077396,North America,Mexico,Schroeder_2019_3FC1
GF03008108S,18.580012,-95.08,North America,Mexico,Schroeder_2019_3FC1
GF03008107S,18.583914,-95.077314,North America,Mexico,Schroeder_2019_3FC1
GF03008106S,18.580007,-95.08,North America,Mexico,Schroeder_2019_3FC1
GF03008105S,18.582401,-95.074691,North America,Mexico,Schroeder_2019_3FC1
GF03008104S,18.586628,-95.074472,North America,Mexico,Schroeder_2019_3FC1
GF03008103S,18.586575,-95.074524,North America,Mexico,Schroeder_2019_3FC1
GF03008102S,18.583435,-95.0743,North America,Mexico,Schroeder_2019_3FC1
GF03008101S,18.582401,-95.074692,North America,Mexico,Schroeder_2019_3FC1
GF03008100S,18.586326,-95.080201,North America,Mexico,Schroeder_2019_3FC1
GF03008099S,18.582401,-95.074688,North America,Mexico,Schroeder_2019_3FC1
GF03008098S,18.580003,-95.08,North America,Mexico,Schroeder_2019_3FC1
GF03008097S,18.586461,-95.076702,North America,Mexico,Schroeder_2019_3FC1
GF03008096S,18.586074,-95.078019,North America,Mexico,Schroeder_2019_3FC1
GF03008095S,18.581613,-95.075396,North America,Mexico,Schroeder_2019_3FC1
GF03008094S,18.583693,-95.074562,North America,Mexico,Schroeder_2019_3FC1
GF03008093S,18.582401,-95.074788,North America,Mexico,Schroeder_2019_3FC1
GF03008092S,18.586556,-95.076603,North America,Mexico,Schroeder_2019_3FC1
GF03008091S,18.582401,-95.074693,North America,Mexico,Schroeder_2019_3FC1
GF03008090S,18.581589,-95.07544,North America,Mexico,Schroeder_2019_3FC1
GF03008089S,18.58606,-95.078031,North America,Mexico,Schroeder_2019_3FC1
GF03008088S,18.582401,-95.074695,North America,Mexico,Schroeder_2019_3FC1
GF03008087S,18.580015,-95.08,North America,Mexico,Schroeder_2019_3FC1
GF03008086S,18.583846,-95.077191,North America,Mexico,Schroeder_2019_3FC1
GF03008085S,18.580004,-95.08,North America,Mexico,Schroeder_2019_3FC1
GF03008084S,18.582401,-95.074554,North America,Mexico,Schroeder_2019_3FC1
GF03008083S,18.586073,-95.07802,North America,Mexico,Schroeder_2019_3FC1
GF03008082S,18.586637,-95.075554,North America,Mexico,Schroeder_2019_3FC1
GF03008081S,18.586619,-95.075549,North America,Mexico,Schroeder_2019_3FC1
GF03008080S,18.586444,-95.075501,North America,Mexico,Schroeder_2019_3FC1
GF03008079S,18.586523,-95.076638,North America,Mexico,Schroeder_2019_3FC1
GF03008078S,18.583568,-95.074436,North America,Mexico,Schroeder_2019_3FC1
GF03008077S,18.586078,-95.078016,North America,Mexico,Schroeder_2019_3FC1
GF03008076S,18.586077,-95.078017,North America,Mexico,Schroeder_2019_3FC1
GF03008075S,18.586076,-95.078018,North America,Mexico,Schroeder_2019_3FC1
GF03008074S,18.586456,-95.076708,North America,Mexico,Schroeder_2019_3FC1
GF03008073S,18.583727,-95.074596,North America,Mexico,Schroeder_2019_3FC1
GF03008072S,18.586046,-95.078043,North America,Mexico,Schroeder_2019_3FC1
GF03008071S,18.582401,-95.074741,North America,Mexico,Schroeder_2019_3FC1
GF03008070S,18.586395,-95.07677,North America,Mexico,Schroeder_2019_3FC1
GF03008069S,18.5863,-95.07687,North America,Mexico,Schroeder_2019_3FC1
GF03008068S,18.582401,-95.074648,North America,Mexico,Schroeder_2019_3FC1
GF03008067S,18.583915,-95.077316,North America,Mexico,Schroeder_2019_3FC1
GF03008066S,18.586109,-95.077989,North America,Mexico,Schroeder_2019_3FC1
GF03008065S,18.583822,-95.077149,North America,Mexico,Schroeder_2019_3FC1
GF03008064S,18.581624,-95.075376,North America,Mexico,Schroeder_2019_3FC1
GF03008063S,18.586537,-95.074563,North America,Mexico,Schroeder_2019_3FC1
GF03008062S,18.583589,-95.074458,North America,Mexico,Schroeder_2019_3FC1
GF03008061S,18.586462,-95.076702,North America,Mexico,Schroeder_2019_3FC1
GF03008060S,18.586427,-95.076738,North America,Mexico,Schroeder_2019_3FC1
GF03008059S,18.582401,-95.074684,North America,Mexico,Schroeder_2019_3FC1
GF03008058S,18.581613,-95.075397,North America,Mexico,Schroeder_2019_3FC1
GF03008057S,18.581611,-95.0754,North America,Mexico,Schroeder_2019_3FC1
GF03008056S,18.583904,-95.077297,North America,Mexico,Schroeder_2019_3FC1
GF03008055S,18.586212,-95.0779,North America,Mexico,Schroeder_2019_3FC1
GF03008054S,18.586497,-95.074602,North America,Mexico,Schroeder_2019_3FC1
GF03008053S,18.583914,-95.077313,North America,Mexico,Schroeder_2019_3FC1
GF03008052S,18.586488,-95.075512,North America,Mexico,Schroeder_2019_3FC1
GF03008051S,18.585969,-95.078109,North America,Mexico,Schroeder_2019_3FC1
GF03008050S,18.586004,-95.078079,North America,Mexico,Schroeder_2019_3FC1
GF03008049S,18.586543,-95.074557,North America,Mexico,Schroeder_2019_3FC1
GF03008048S,18.583868,-95.077232,North America,Mexico,Schroeder_2019_3FC1
GF03008047S,18.586073,-95.078021,North America,Mexico,Schroeder_2019_3FC1
GF03008046S,18.586178,-95.07793,North America,Mexico,Schroeder_2019_3FC1
GF03008045S,18.586246,-95.077871,North America,Mexico,Schroeder_2019_3FC1
GF03008044S,18.580002,-95.08,North America,Mexico,Schroeder_2019_3FC1
GF03008043S,18.581629,-95.075368,North America,Mexico,Schroeder_2019_3FC1
GF03008042S,18.586102,-95.077995,North America,Mexico,Schroeder_2019_3FC1
GF03008041S,18.584004,-95.077477,North America,Mexico,Schroeder_2019_3FC1
GF03008040S,18.586584,-95.075538,North America,Mexico,Schroeder_2019_3FC1
GF03008039S,18.5861,-95.0802,North America,Mexico,Schroeder_2019_3FC1
GF03008038S,18.586143,-95.07796,North America,Mexico,Schroeder_2019_3FC1
GF03008037S,18.582401,-95.074696,North America,Mexico,Schroeder_2019_3FC1
GF03008036S,18.586039,-95.078049,North America,Mexico,Schroeder_2019_3FC1
GF03008035S,18.583401,-95.074271,North America,Mexico,Schroeder_2019_3FC1
GF03008034S,18.583891,-95.077273,North America,Mexico,Schroeder_2019_3FC1
GF03008033S,18.586582,-95.074518,North America,Mexico,Schroeder_2019_3FC1
GF03007161S,-35.5986111,-57.9455556,South America,Argentina,Nieva_2018_C8F4
GF03007160S,-35.7502778,-58.0394444,South America,Argentina,Nieva_2018_C8F4
GF03007159S,-35.7608333,-58.0605556,South America,Argentina,Nieva_2018_C8F4
GF03007158S,-35.7502778,-58.0394444,South America,Argentina,Nieva_2018_C8F4
GF03007157S,-35.7608333,-58.0605556,South America,Argentina,Nieva_2018_C8F4
GF03007156S,-35.5986111,-57.9455556,South America,Argentina,Nieva_2018_C8F4
GF03007155S,-35.7502778,-58.0394444,South America,Argentina,Nieva_2018_C8F4
GF03007154S,-35.7608333,-58.0605556,South America,Argentina,Nieva_2018_C8F4
GF03007153S,-35.5986111,-57.9455556,South America,Argentina,Nieva_2018_C8F4
GF03006842S,10.27,-84.16,North America,Costa Rica,McGee_2019_ADF4
GF03006841S,10.27,-84.16,North America,Costa Rica,McGee_2019_ADF4
GF03006840S,10.27,-84.16,North America,Costa Rica,McGee_2019_ADF4
GF03006839S,10.27,-84.16,North America,Costa Rica,McGee_2019_ADF4
GF03006838S,10.27,-84.16,North America,Costa Rica,McGee_2019_ADF4
GF03006837S,10.27,-84.16,North America,Costa Rica,McGee_2019_ADF4
GF03006836S,10.27,-84.16,North America,Costa Rica,McGee_2019_ADF4
GF03006835S,10.27,-84.16,North America,Costa Rica,McGee_2019_ADF4
GF03006834S,10.27,-84.16,North America,Costa Rica,McGee_2019_ADF4
GF03006833S,10.27,-84.16,North America,Costa Rica,McGee_2019_ADF4
GF03006832S,10.27,-84.16,North America,Costa Rica,McGee_2019_ADF4
GF03006831S,10.27,-84.16,North America,Costa Rica,McGee_2019_ADF4
GF03006830S,10.27,-84.16,North America,Costa Rica,McGee_2019_ADF4
GF03006829S,10.27,-84.16,North America,Costa Rica,McGee_2019_ADF4
GF03006828S,10.27,-84.16,North America,Costa Rica,McGee_2019_ADF4
GF03006827S,10.27,-84.16,North America,Costa Rica,McGee_2019_ADF4
GF03006826S,10.27,-84.16,North America,Costa Rica,McGee_2019_ADF4
GF03006825S,10.27,-84.16,North America,Costa Rica,McGee_2019_ADF4
GF01018336S,10.91849666,-85.61330665,North America,Costa Rica,Waring_2016_A54D
GF01018335S,10.8484067,-85.61342036,North America,Costa Rica,Waring_2016_A54D
GF01018334S,10.84189631,-85.61131922,North America,Costa Rica,Waring_2016_A54D
GF01018333S,10.8484067,-85.61342036,North America,Costa Rica,Waring_2016_A54D
GF01018332S,10.86503544,-85.57414825,North America,Costa Rica,Waring_2016_A54D
GF01018331S,10.86989124,-85.59982895,North America,Costa Rica,Waring_2016_A54D
GF01018330S,10.86153383,-85.57554606,North America,Costa Rica,Waring_2016_A54D
GF01018329S,10.84189631,-85.61131922,North America,Costa Rica,Waring_2016_A54D
GF01018328S,10.92035724,-85.61286802,North America,Costa Rica,Waring_2016_A54D
GF01018327S,10.8484067,-85.61342036,North America,Costa Rica,Waring_2016_A54D
GF01018326S,10.86503544,-85.57414825,North America,Costa Rica,Waring_2016_A54D
GF01018325S,10.91849666,-85.61330665,North America,Costa Rica,Waring_2016_A54D
GF01018324S,10.86928313,-85.59733458,North America,Costa Rica,Waring_2016_A54D
GF01018323S,10.8484067,-85.61342036,North America,Costa Rica,Waring_2016_A54D
GF01018322S,10.8484067,-85.61342036,North America,Costa Rica,Waring_2016_A54D
GF01018321S,10.86928313,-85.59733458,North America,Costa Rica,Waring_2016_A54D
GF01018320S,10.91849666,-85.61330665,North America,Costa Rica,Waring_2016_A54D
GF01018319S,10.86928313,-85.59733458,North America,Costa Rica,Waring_2016_A54D
GF01018318S,10.92035724,-85.61286802,North America,Costa Rica,Waring_2016_A54D
GF01018317S,10.92035724,-85.61286802,North America,Costa Rica,Waring_2016_A54D
GF01018316S,10.84189631,-85.61131922,North America,Costa Rica,Waring_2016_A54D
GF01018315S,10.84189631,-85.61131922,North America,Costa Rica,Waring_2016_A54D
GF01018314S,10.86503544,-85.57414825,North America,Costa Rica,Waring_2016_A54D
GF01018313S,10.8484067,-85.61342036,North America,Costa Rica,Waring_2016_A54D
GF01018312S,10.86989124,-85.59982895,North America,Costa Rica,Waring_2016_A54D
GF01018311S,10.92035724,-85.61286802,North America,Costa Rica,Waring_2016_A54D
GF01018310S,10.86503544,-85.57414825,North America,Costa Rica,Waring_2016_A54D
GF01018309S,10.86989124,-85.59982895,North America,Costa Rica,Waring_2016_A54D
GF01018308S,10.91849666,-85.61330665,North America,Costa Rica,Waring_2016_A54D
GF01018307S,10.8484067,-85.61342036,North America,Costa Rica,Waring_2016_A54D
GF01018306S,10.84189631,-85.61131922,North America,Costa Rica,Waring_2016_A54D
GF01018305S,10.86153383,-85.57554606,North America,Costa Rica,Waring_2016_A54D
GF01018304S,10.84189631,-85.61131922,North America,Costa Rica,Waring_2016_A54D
GF01018303S,10.86503544,-85.57414825,North America,Costa Rica,Waring_2016_A54D
GF01018302S,10.86928313,-85.59733458,North America,Costa Rica,Waring_2016_A54D
GF01018301S,10.86928313,-85.59733458,North America,Costa Rica,Waring_2016_A54D
GF01018300S,10.86989124,-85.59982895,North America,Costa Rica,Waring_2016_A54D
GF01018299S,10.92035724,-85.61286802,North America,Costa Rica,Waring_2016_A54D
GF01018298S,10.92035724,-85.61286802,North America,Costa Rica,Waring_2016_A54D
GF01018297S,10.86928313,-85.59733458,North America,Costa Rica,Waring_2016_A54D
GF01018296S,10.84189631,-85.61131922,North America,Costa Rica,Waring_2016_A54D
GF01018295S,10.86153383,-85.57554606,North America,Costa Rica,Waring_2016_A54D
GF01018294S,10.86928313,-85.59733458,North America,Costa Rica,Waring_2016_A54D
GF01018293S,10.86989124,-85.59982895,North America,Costa Rica,Waring_2016_A54D
GF01018292S,10.8484067,-85.61342036,North America,Costa Rica,Waring_2016_A54D
GF01018291S,10.86928313,-85.59733458,North America,Costa Rica,Waring_2016_A54D
GF01018290S,10.84189631,-85.61131922,North America,Costa Rica,Waring_2016_A54D
GF01018289S,10.92035724,-85.61286802,North America,Costa Rica,Waring_2016_A54D
GF01018288S,10.86503544,-85.57414825,North America,Costa Rica,Waring_2016_A54D
GF01018287S,10.91849666,-85.61330665,North America,Costa Rica,Waring_2016_A54D
GF01018286S,10.86503544,-85.57414825,North America,Costa Rica,Waring_2016_A54D
GF01018285S,10.86153383,-85.57554606,North America,Costa Rica,Waring_2016_A54D
GF01018284S,10.84189631,-85.61131922,North America,Costa Rica,Waring_2016_A54D
GF01018283S,10.86928313,-85.59733458,North America,Costa Rica,Waring_2016_A54D
GF01018282S,10.86153383,-85.57554606,North America,Costa Rica,Waring_2016_A54D
GF01018281S,10.91849666,-85.61330665,North America,Costa Rica,Waring_2016_A54D
GF01018280S,10.91849666,-85.61330665,North America,Costa Rica,Waring_2016_A54D
GF01018279S,10.86928313,-85.59733458,North America,Costa Rica,Waring_2016_A54D
GF01018278S,10.86928313,-85.59733458,North America,Costa Rica,Waring_2016_A54D
GF01018277S,10.86153383,-85.57554606,North America,Costa Rica,Waring_2016_A54D
GF01018276S,10.86503544,-85.57414825,North America,Costa Rica,Waring_2016_A54D
GF01018275S,10.92035724,-85.61286802,North America,Costa Rica,Waring_2016_A54D
GF01018274S,10.8484067,-85.61342036,North America,Costa Rica,Waring_2016_A54D
GF01018273S,10.86989124,-85.59982895,North America,Costa Rica,Waring_2016_A54D
GF01018272S,10.86153383,-85.57554606,North America,Costa Rica,Waring_2016_A54D
GF01018271S,10.8484067,-85.61342036,North America,Costa Rica,Waring_2016_A54D
GF01018270S,10.86989124,-85.59982895,North America,Costa Rica,Waring_2016_A54D
GF01018269S,10.8484067,-85.61342036,North America,Costa Rica,Waring_2016_A54D
GF01018268S,10.92035724,-85.61286802,North America,Costa Rica,Waring_2016_A54D
GF01018267S,10.91849666,-85.61330665,North America,Costa Rica,Waring_2016_A54D
GF01018266S,10.86503544,-85.57414825,North America,Costa Rica,Waring_2016_A54D
GF01018265S,10.86989124,-85.59982895,North America,Costa Rica,Waring_2016_A54D
GF01018264S,10.91849666,-85.61330665,North America,Costa Rica,Waring_2016_A54D
GF01018263S,10.8484067,-85.61342036,North America,Costa Rica,Waring_2016_A54D
GF01018262S,10.86503544,-85.57414825,North America,Costa Rica,Waring_2016_A54D
GF01018261S,10.8484067,-85.61342036,North America,Costa Rica,Waring_2016_A54D
GF01018260S,10.86989124,-85.59982895,North America,Costa Rica,Waring_2016_A54D
GF01018259S,10.86928313,-85.59733458,North America,Costa Rica,Waring_2016_A54D
GF01018258S,10.86989124,-85.59982895,North America,Costa Rica,Waring_2016_A54D
GF01018257S,10.92035724,-85.61286802,North America,Costa Rica,Waring_2016_A54D
GF01018256S,10.86928313,-85.59733458,North America,Costa Rica,Waring_2016_A54D
GF01018255S,10.91849666,-85.61330665,North America,Costa Rica,Waring_2016_A54D
GF01018254S,10.8484067,-85.61342036,North America,Costa Rica,Waring_2016_A54D
GF01018253S,10.86989124,-85.59982895,North America,Costa Rica,Waring_2016_A54D
